date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-10-29,Aston Villa,Luton,3.077,0.453,3,1,3.07654,0.453117,13.4,24.647058823529413
2023-10-29,Brighton,Fulham,1.32,0.553,1,1,1.31996,0.552523,7.625,19.655172413793103
2023-10-29,Liverpool,Nottingham Forest,2.704,0.642,3,0,2.70428,0.642014,7.947368421052632,31.285714285714285
2023-10-29,Manchester United,Manchester City,0.715,4.546,0,3,0.714628,3.78478,21.214285714285715,19.083333333333332
2023-11-04,Fulham,Manchester United,1.182,0.697,0,1,1.18241,0.697095,16.933333333333334,8.363636363636363
2023-11-04,Brentford,West Ham,1.829,1.755,3,2,1.82944,1.75505,12.0,13.304347826086957
2023-11-04,Burnley,Crystal Palace,1.5,1.437,0,2,1.4998,1.43653,8.0,25.357142857142858
2023-11-04,Everton,Brighton,0.618,0.442,1,1,0.617607,0.442489,41.07692307692308,9.333333333333334
2023-11-04,Manchester City,Bournemouth,2.399,0.643,6,1,2.39949,0.643127,21.5,29.076923076923077
2023-11-04,Sheffield United,Wolverhampton Wanderers,1.102,1.148,2,1,0.340518,1.14803,9.6875,24.0
2023-11-04,Newcastle United,Arsenal,1.124,0.535,1,0,1.12355,0.535473,8.125,8.95
2023-11-05,Nottingham Forest,Aston Villa,0.592,1.331,2,0,0.592447,1.33116,27.166666666666668,7.2105263157894735
2023-11-05,Luton,Liverpool,1.341,3.039,1,1,1.3411,3.03925,21.705882352941178,3.769230769230769
2023-11-06,Tottenham,Chelsea,0.959,4.059,1,4,0.959108,3.29749,10.0,5.5
2023-11-11,Wolverhampton Wanderers,Tottenham,1.909,0.432,2,1,1.90884,0.432315,10.297297297297296,8.827586206896552
2023-11-11,Arsenal,Burnley,2.632,0.328,3,1,2.63194,0.327706,9.842105263157896,19.692307692307693
2023-11-11,Crystal Palace,Everton,1.892,1.79,2,3,1.13077,1.7904,6.2,14.48
2023-11-11,Manchester United,Luton,2.741,0.408,1,0,2.74105,0.408265,8.19047619047619,20.307692307692307
2023-11-11,Bournemouth,Newcastle United,2.784,0.306,2,0,2.78424,0.306141,9.555555555555555,23.1
2023-11-12,Aston Villa,Fulham,2.86,0.649,3,1,2.86039,0.648745,16.444444444444443,9.457142857142857
2023-11-12,Brighton,Sheffield United,1.086,0.844,1,1,1.08601,0.84434,12.5625,12.515151515151516
2023-11-12,Liverpool,Brentford,1.56,1.45,3,0,1.56004,1.44954,6.592592592592593,10.590909090909092
2023-11-12,West Ham,Nottingham Forest,2.064,1.421,3,2,2.06402,1.42128,15.8125,18.88235294117647
2023-11-12,Chelsea,Manchester City,3.472,3.193,4,4,2.71121,2.43208,17.875,12.208333333333334
2023-11-25,Manchester City,Liverpool,1.796,0.766,1,1,1.79622,0.766278,11.714285714285714,23.0
2023-11-25,Burnley,West Ham,1.442,1.37,1,2,0.681108,1.36963,10.72,22.857142857142858
2023-11-25,Luton,Crystal Palace,0.996,1.835,2,1,0.996153,1.83546,13.130434782608695,6.461538461538462
2023-11-25,Newcastle United,Chelsea,2.152,0.968,4,1,2.15227,0.968061,9.444444444444445,9.74074074074074
2023-11-25,Nottingham Forest,Brighton,2.227,1.218,2,3,1.46538,0.456822,26.0,17.571428571428573
2023-11-25,Sheffield United,Bournemouth,0.816,3.14,1,3,0.816227,3.13975,10.576923076923077,17.545454545454547
2023-11-25,Brentford,Arsenal,1.663,1.827,0,1,1.66315,1.82699,8.523809523809524,7.666666666666667
2023-11-26,Tottenham,Aston Villa,2.225,2.398,1,2,2.22542,2.39755,9.375,18.6
2023-11-26,Everton,Manchester United,2.498,2.073,0,3,2.49764,1.31218,10.458333333333334,13.75
2023-11-27,Fulham,Wolverhampton Wanderers,2.491,1.579,3,2,0.968233,0.817578,8.548387096774194,34.63636363636363
2023-12-02,Arsenal,Wolverhampton Wanderers,3.304,1.079,2,1,3.30368,1.07886,8.625,17.058823529411764
2023-12-02,Brentford,Luton,3.26,0.227,3,1,3.25952,0.227176,4.862068965517241,30.0
