date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2022-02-27,Angers,Lens,0.601,0.689,1,2,0.601212,0.688779,14.588235294117647,8.551724137931034
2022-02-27,Metz,Nantes,0.264,0.612,0,0,0.263909,0.61206,10.56,8.705882352941176
2022-02-27,Clermont Foot,Bordeaux,0.553,0.894,1,1,0.55263,0.894218,13.521739130434783,15.08695652173913
2022-02-27,Brest,Lorient,0.21,2.169,0,1,0.210366,2.16888,14.222222222222221,8.24
2022-02-27,Troyes,Marseille,2.006,1.016,1,1,2.00647,0.256262,16.48,15.235294117647058
2022-02-27,Lyon,Lille,1.487,0.735,0,1,1.48658,0.735102,5.405405405405405,17.15
2022-03-04,Lorient,Lyon,1.262,2.611,1,4,1.26241,2.61126,21.5,8.961538461538462
2022-03-05,Lens,Brest,1.831,0.372,0,1,1.83072,0.372083,6.379310344827586,14.84
2022-03-05,Nice,Paris Saint Germain,1.205,0.653,1,0,1.20526,0.652664,17.333333333333332,11.321428571428571
2022-03-06,Saint-Etienne,Metz,1.321,0.313,1,0,1.32057,0.313165,7.689655172413793,9.0
2022-03-06,Reims,Strasbourg,0.91,0.745,1,1,0.909924,0.744534,26.3,20.0
2022-03-06,Rennes,Angers,2.391,0.317,2,0,2.39062,0.316774,7.219512195121951,30.25
2022-03-06,Bordeaux,Troyes,0.884,2.304,0,2,0.884355,0.784009,4.666666666666667,15.761904761904763
2022-03-06,Nantes,Montpellier,1.559,0.2,2,0,1.55928,0.200382,12.608695652173912,12.285714285714286
2022-03-06,Lille,Clermont Foot,2.041,0.478,4,0,2.04079,0.477886,16.72222222222222,11.0
2022-03-06,Marseille,Monaco,0.865,0.694,0,1,0.865388,0.69435,6.961538461538462,22.27777777777778
2022-03-11,Lille,Saint-Etienne,1.248,0.487,0,0,1.24797,0.48678,10.433333333333334,16.09090909090909
2022-03-12,Montpellier,Nice,2.491,0.757,0,0,1.73082,0.757229,7.892857142857143,14.733333333333333
2022-03-12,Troyes,Nantes,1.186,0.491,1,0,1.18612,0.490874,14.045454545454545,9.32
2022-03-13,Paris Saint Germain,Bordeaux,2.054,0.757,3,0,2.05393,0.756536,10.961538461538462,14.92
2022-03-13,Angers,Reims,1.882,1.524,0,1,1.88223,1.52385,7.555555555555555,20.0
2022-03-13,Clermont Foot,Lorient,1.271,1.397,0,2,1.27083,1.39672,14.571428571428571,12.88
2022-03-13,Metz,Lens,0.696,0.822,0,0,0.696431,0.82202,12.590909090909092,10.0
2022-03-13,Strasbourg,Monaco,0.835,0.696,1,0,0.834621,0.695519,9.32,7.6
2022-03-13,Lyon,Rennes,1.185,1.279,2,4,0.425098,1.27931,10.38888888888889,12.290322580645162
2022-03-13,Brest,Marseille,0.425,1.945,1,4,0.424923,1.94529,15.5,11.166666666666666
2022-03-18,Saint-Etienne,Troyes,1.213,1.061,1,1,0.452579,1.06117,6.464285714285714,25.214285714285715
2022-03-19,Lens,Clermont Foot,1.067,1.751,3,1,1.06718,1.75053,8.88,16.6
2022-03-19,Nantes,Lille,0.531,1.585,0,1,0.53106,1.58475,8.565217391304348,7.0
2022-03-20,Monaco,Paris Saint Germain,2.5,1.506,3,0,1.7395,1.50615,13.928571428571429,13.5625
2022-03-20,Angers,Brest,1.202,0.563,1,0,0.4417,0.562622,6.612903225806452,12.08695652173913
2022-03-20,Bordeaux,Montpellier,2.61,0.708,0,2,1.84965,0.70843,4.416666666666667,12.785714285714286
2022-03-20,Lorient,Strasbourg,0.41,1.339,0,0,0.410107,1.33873,11.08695652173913,7.794117647058823
2022-03-20,Rennes,Metz,3.397,0.685,6,1,2.6368,0.68535,8.3,20.22222222222222
2022-03-20,Reims,Lyon,0.546,1.595,0,0,0.546254,1.59498,14.518518518518519,7.583333333333333
2022-03-20,Marseille,Nice,1.588,1.691,2,1,0.827969,1.69113,13.833333333333334,19.210526315789473
2022-04-02,Nice,Rennes,1.062,0.896,1,1,1.06234,0.896308,15.272727272727273,7.538461538461538
2022-04-02,Lille,Bordeaux,3.175,0.114,0,0,3.17511,0.113867,5.363636363636363,11.047619047619047
2022-04-03,Strasbourg,Lens,2.661,1.224,1,0,1.1413,1.22404,13.0,14.35
2022-04-03,Clermont Foot,Nantes,0.919,1.956,2,3,0.918981,1.19576,11.842105263157896,10.538461538461538
2022-04-03,Metz,Monaco,0.704,2.155,1,2,0.704436,2.15545,21.4,8.852941176470589
2022-04-03,Montpellier,Brest,1.265,0.703,1,2,0.504825,0.703265,7.285714285714286,15.523809523809524
2022-04-03,Troyes,Reims,1.172,0.48,1,0,1.17209,0.480462,11.05,12.043478260869565
2022-04-03,Lyon,Angers,1.58,1.677,3,2,1.58017,1.67709,8.423076923076923,18.347826086956523
2022-04-03,Paris Saint Germain,Lorient,1.963,0.842,5,1,1.96317,0.841873,11.555555555555555,18.36
2022-04-03,Saint-Etienne,Marseille,0.208,3.739,2,4,0.208011,2.21893,25.6,5.925925925925926
2022-04-08,Lorient,Saint-Etienne,4.142,1.174,6,2,3.3818,1.17408,7.542857142857143,6.310344827586207
2022-04-09,Reims,Rennes,2.566,1.127,2,3,1.04594,1.12659,15.761904761904763,7.782608695652174
2022-04-09,Clermont Foot,Paris Saint Germain,1.029,3.574,1,6,1.02858,2.81366,31.733333333333334,12.31578947368421
2022-04-10,Bordeaux,Metz,2.29,0.335,3,1,2.28971,0.335155,8.227272727272727,11.590909090909092
2022-04-10,Angers,Lille,0.68,0.899,1,1,0.679878,0.898909,18.25,6.590909090909091
2022-04-10,Brest,Nantes,1.256,0.779,1,1,1.25604,0.778552,10.458333333333334,12.68421052631579
2022-04-10,Monaco,Troyes,0.442,0.968,2,1,0.441913,0.96754,7.6875,21.785714285714285
2022-04-10,Lens,Nice,0.79,1.384,3,0,0.790168,1.3837,25.3,8.379310344827585
2022-04-10,Strasbourg,Lyon,1.454,2.101,1,1,1.45377,2.10099,7.783783783783784,5.321428571428571
2022-04-10,Marseille,Montpellier,2.811,0.478,2,0,2.0507,0.477841,7.25,18.80952380952381
2022-04-15,Rennes,Monaco,2.279,2.958,2,3,1.51855,2.95816,11.0,25.105263157894736
2022-04-16,Saint-Etienne,Brest,1.845,0.488,2,1,1.84462,0.488405,10.041666666666666,7.173913043478261
2022-04-16,Lille,Lens,0.663,1.151,1,2,0.662879,1.15118,10.75,20.0
2022-04-17,Nice,Lorient,2.199,0.25,2,1,1.43927,0.250443,11.35,20.823529411764707
2022-04-17,Metz,Clermont Foot,0.404,2.74,1,1,0.404435,2.74048,14.722222222222221,8.666666666666666
2022-04-17,Montpellier,Reims,0.909,1.194,0,0,0.909367,1.19445,8.818181818181818,10.962962962962964
2022-04-17,Nantes,Angers,3.401,0.417,1,1,3.40116,0.417241,8.363636363636363,16.470588235294116
2022-04-17,Troyes,Strasbourg,1.327,1.831,1,1,0.566602,1.07122,12.148148148148149,6.172413793103448
2022-04-17,Lyon,Bordeaux,2.494,1.864,6,1,2.49379,1.10383,11.833333333333334,13.714285714285714
2022-04-17,Paris Saint Germain,Marseille,1.39,0.305,2,1,0.630082,0.304776,12.84375,11.166666666666666
2022-04-20,Bordeaux,Saint-Etienne,0.928,0.858,2,2,0.927753,0.858193,6.447368421052632,8.73076923076923
2022-04-20,Lorient,Metz,1.25,1.7,1,0,1.2504,1.69979,11.954545454545455,4.733333333333333
2022-04-20,Monaco,Nice,2.07,0.762,1,0,2.06975,0.762416,9.074074074074074,7.24
2022-04-20,Reims,Lille,0.727,0.945,2,1,0.727134,0.944946,12.125,10.130434782608695
2022-04-20,Troyes,Clermont Foot,0.996,0.411,0,1,0.996134,0.411065,10.666666666666666,10.318181818181818
2022-04-20,Angers,Paris Saint Germain,0.396,1.418,0,3,0.395666,1.41841,30.666666666666668,14.304347826086957
2022-04-20,Brest,Lyon,1.153,2.631,2,1,0.392694,2.63063,15.703703703703704,8.88888888888889
2022-04-20,Lens,Montpellier,0.989,0.217,2,0,0.98883,0.216737,9.35483870967742,15.0
2022-04-20,Marseille,Nantes,3.119,0.607,3,2,1.59832,0.607116,6.105263157894737,27.25
2022-04-20,Strasbourg,Rennes,2.621,0.851,2,1,2.62063,0.851224,16.384615384615383,9.1
2022-04-23,Lyon,Montpellier,3.389,2.024,5,2,3.38895,1.26407,16.25,12.041666666666666
2022-04-23,Saint-Etienne,Monaco,0.972,3.285,1,4,0.211642,3.28491,8.92,11.25
2022-04-23,Paris Saint Germain,Lens,2.183,0.666,1,1,2.18256,0.666328,5.105263157894737,21.058823529411764
2022-04-24,Rennes,Lorient,1.745,0.534,5,0,1.74528,0.533869,12.157894736842104,20.764705882352942
2022-04-24,Clermont Foot,Angers,1.74,1.399,2,2,1.74002,1.3986,8.655172413793103,11.130434782608695
2022-04-24,Metz,Brest,0.387,1.933,0,1,0.387087,1.93279,8.136363636363637,11.571428571428571
2022-04-24,Nantes,Bordeaux,2.545,2.612,5,3,2.54491,1.85143,13.2,17.5
2022-04-24,Nice,Troyes,2.362,0.466,1,0,2.36176,0.465645,5.151515151515151,15.666666666666666
2022-04-24,Lille,Strasbourg,0.354,0.519,1,0,0.354075,0.519111,7.310344827586207,7.111111111111111
2022-04-24,Reims,Marseille,0.662,0.458,0,1,0.661794,0.458087,20.47826086956522,7.565217391304348
2022-04-29,Strasbourg,Paris Saint Germain,1.626,1.95,3,3,1.62601,1.94951,11.928571428571429,16.625
2022-04-30,Lens,Nantes,1.809,1.258,2,2,1.04892,1.25803,12.5,12.19047619047619
2022-04-30,Rennes,Saint-Etienne,1.294,0.569,2,0,1.29378,0.568645,4.541666666666667,29.705882352941178
2022-05-01,Troyes,Lille,2.996,0.598,3,0,0.715966,0.598432,19.22222222222222,7.6521739130434785
2022-05-01,Lorient,Reims,1.737,1.401,1,2,1.73735,1.40084,8.290322580645162,12.8
2022-05-01,Monaco,Angers,2.219,0.614,2,0,2.21937,0.614369,11.258064516129032,10.666666666666666
2022-05-01,Montpellier,Metz,1.996,1.331,2,2,1.99602,1.33111,7.774193548387097,8.233333333333333
2022-05-01,Brest,Clermont Foot,1.315,0.994,2,0,1.31508,0.993885,19.066666666666666,9.608695652173912
2022-05-01,Bordeaux,Nice,0.182,2.543,0,1,0.181557,2.5433,11.565217391304348,7.896551724137931
2022-05-01,Marseille,Lyon,1.257,2.739,0,3,1.25703,2.73856,8.0,21.3125
2022-05-06,Lille,Monaco,0.956,0.297,1,2,0.955562,0.297053,14.9375,9.833333333333334
2022-05-07,Brest,Strasbourg,0.774,2.194,0,1,0.774117,2.19446,13.75,9.772727272727273
2022-05-08,Metz,Lyon,1.957,2.458,3,2,1.95684,2.45822,10.541666666666666,5.5
2022-05-08,Reims,Lens,0.346,1.314,1,2,0.345633,1.31364,14.875,12.526315789473685
2022-05-08,Clermont Foot,Montpellier,1.812,1.11,2,1,1.05177,1.11037,8.241379310344827,6.757575757575758
2022-05-08,Angers,Bordeaux,2.397,0.702,4,1,2.39669,0.701993,10.107142857142858,5.555555555555555
2022-05-08,Lorient,Marseille,0.219,2.431,0,3,0.218659,2.43064,17.0,8.35
2022-05-08,Paris Saint Germain,Troyes,2.002,1.955,2,2,1.24211,1.19535,8.458333333333334,16.454545454545453
2022-05-11,Nice,Saint-Etienne,1.277,1.908,4,2,1.27732,1.90776,5.193548387096774,14.291666666666666
2022-05-11,Nantes,Rennes,1.238,1.537,2,1,1.23789,1.53731,26.625,6.2727272727272725
2022-05-14,Troyes,Lens,0.198,0.856,1,3,0.198308,0.85636,21.5,12.875
2022-05-14,Strasbourg,Clermont Foot,0.636,0.401,1,0,0.635695,0.4006,9.74074074074074,19.68421052631579
2022-05-14,Saint-Etienne,Reims,1.634,2.13,1,2,1.63375,2.1296,18.133333333333333,19.133333333333333
2022-05-14,Bordeaux,Lorient,1.039,0.605,0,0,1.0391,0.605152,14.4,8.366666666666667
2022-05-14,Rennes,Marseille,1.196,0.298,2,0,1.19637,0.298071,15.884615384615385,11.578947368421053
2022-05-14,Nice,Lille,0.986,2.521,1,3,0.985813,2.52062,10.052631578947368,13.083333333333334
2022-05-14,Montpellier,Paris Saint Germain,0.293,2.579,0,4,0.292577,1.81925,16.103448275862068,7.954545454545454
2022-05-14,Monaco,Brest,3.845,1.994,4,2,3.08531,1.99445,7.931034482758621,17.285714285714285
2022-05-14,Metz,Angers,0.742,0.609,1,0,0.742006,0.609469,14.368421052631579,6.264705882352941
2022-05-14,Lyon,Nantes,3.129,1.284,3,2,3.12892,1.28359,9.818181818181818,15.454545454545455
2022-05-21,Lens,Monaco,1.548,2.064,2,2,1.54786,2.06385,13.0,23.53846153846154
2022-05-21,Lille,Rennes,1.713,1.137,2,2,1.7131,1.13675,14.0,9.8
2022-05-21,Lorient,Troyes,1.147,0.598,1,1,1.14699,0.597609,8.193548387096774,15.80952380952381
2022-05-21,Marseille,Strasbourg,2.104,1.459,4,0,2.10355,1.45881,9.85,13.863636363636363
2022-05-21,Nantes,Saint-Etienne,1.849,1.787,1,1,1.08896,1.78716,18.785714285714285,14.708333333333334
2022-05-21,Paris Saint Germain,Metz,5.567,0.693,5,0,5.5667,0.693173,8.5625,18.4
2022-05-21,Reims,Nice,0.665,1.883,2,3,0.665065,1.12266,16.176470588235293,10.296296296296296
2022-05-21,Clermont Foot,Lyon,2.315,2.47,1,2,1.41774,2.47046,12.956521739130435,9.958333333333334
2022-05-21,Brest,Bordeaux,1.22,3.433,2,4,1.21971,3.43304,18.210526315789473,18.0
2022-05-21,Angers,Montpellier,2.265,1.297,2,0,1.50475,1.29748,8.34375,16.473684210526315
