date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-12-17,Fiorentina,Verona,0.33,2.925,1,0,0.330363,2.06048,4.636363636363637,10.863636363636363
2023-12-17,Udinese,Sassuolo,0.751,2.901,2,2,0.750879,1.37854,14.1875,7.444444444444445
2023-12-17,Bologna,Roma,0.782,0.566,2,0,0.782175,0.566461,9.571428571428571,12.551724137931034
2023-12-17,Lazio,Inter,1.638,1.694,0,2,1.63799,1.69409,15.44,12.65
2023-12-18,Atalanta,Salernitana,2.348,0.977,4,1,2.34764,0.976758,13.095238095238095,15.375
2023-12-22,Empoli,Lazio,0.659,1.954,0,2,0.659249,1.95383,12.294117647058824,9.307692307692308
2023-12-22,Sassuolo,Genoa,2.171,1.371,1,2,2.17129,0.609602,20.0,10.842105263157896
2023-12-22,Monza,Fiorentina,0.659,1.957,0,1,0.659021,1.95676,18.0,12.791666666666666
2023-12-22,Salernitana,AC Milan,1.143,2.943,2,2,1.14336,2.9432,25.0,6.190476190476191
2023-12-23,Frosinone,Juventus,0.496,1.275,1,2,0.495508,1.27523,18.9,14.5
2023-12-23,Torino,Udinese,0.667,0.92,1,1,0.666821,0.919531,5.666666666666667,17.875
2023-12-23,Bologna,Atalanta,0.987,1.594,1,0,0.986587,1.59382,12.555555555555555,15.083333333333334
2023-12-23,Inter,Lecce,3.287,1.128,2,0,3.28691,1.1279,9.0,15.916666666666666
2023-12-23,Verona,Cagliari,0.987,1.209,2,0,0.986759,1.20911,10.941176470588236,12.565217391304348
2023-12-23,Roma,Napoli,2.069,0.441,2,0,2.06895,0.44093,11.44,8.818181818181818
2023-12-29,Fiorentina,Torino,0.886,0.44,1,0,0.885643,0.439657,19.1,15.583333333333334
2023-12-29,Napoli,Monza,2.373,1.097,0,0,2.37308,0.33544,15.0,11.904761904761905
2023-12-29,Genoa,Inter,0.41,1.859,1,1,0.410279,1.8593,18.142857142857142,16.666666666666668
2023-12-29,Lazio,Frosinone,1.749,1.131,3,1,1.74892,0.370023,7.793103448275862,9.379310344827585
2023-12-30,Atalanta,Lecce,1.492,1.385,1,0,1.4919,1.38509,6.444444444444445,11.884615384615385
2023-12-30,Cagliari,Empoli,1.436,0.223,0,0,0.674406,0.222516,8.954545454545455,6.3478260869565215
2023-12-30,Udinese,Bologna,1.532,0.767,3,0,1.53169,0.766703,24.923076923076923,3.1538461538461537
2023-12-30,Verona,Salernitana,0.812,0.768,0,1,0.812164,0.768493,7.25,10.105263157894736
2023-12-30,AC Milan,Sassuolo,1.498,0.404,1,0,1.49842,0.40374,11.375,27.0
2023-12-30,Juventus,Roma,1.633,0.395,1,0,1.63273,0.39518,21.466666666666665,15.5
2024-01-05,Bologna,Genoa,1.359,0.153,1,1,1.35919,0.153342,11.307692307692308,16.391304347826086
2024-01-06,Inter,Verona,2.123,1.365,2,1,2.12311,0.566071,8.88888888888889,14.909090909090908
2024-01-06,Frosinone,Monza,1.15,1.453,2,3,0.388678,1.45289,8.043478260869565,11.5
2024-01-06,Lecce,Cagliari,1.611,0.994,1,1,1.61147,0.994223,7.56,6.285714285714286
2024-01-06,Sassuolo,Fiorentina,0.702,1.492,1,0,0.701861,0.731098,22.1,6.666666666666667
2024-01-07,Empoli,AC Milan,0.946,1.514,0,3,0.945682,0.753008,13.310344827586206,11.705882352941176
2024-01-07,Udinese,Lazio,0.612,0.498,1,2,0.612027,0.498208,17.0,6.5
2024-01-07,Torino,Napoli,2.13,1.148,3,0,2.13004,1.14787,21.23076923076923,22.083333333333332
2024-01-07,Salernitana,Juventus,0.931,1.825,1,2,0.930992,1.82515,26.636363636363637,7.470588235294118
2024-01-07,Roma,Atalanta,2.582,1.111,1,1,1.82052,1.11144,11.2,13.25
2024-01-13,Genoa,Torino,0.576,0.309,0,0,0.575708,0.30855,11.68,7.9
2024-01-13,Napoli,Salernitana,2.733,0.152,2,1,1.97182,0.151576,6.16,22.823529411764707
2024-01-13,Verona,Empoli,1.251,0.721,2,1,1.25066,0.720625,9.535714285714286,5.24
2024-01-13,Monza,Inter,1.074,4.725,1,5,0.312418,3.20242,26.25,17.22222222222222
2024-01-14,Lazio,Lecce,1.083,0.971,1,0,1.08287,0.971265,10.161290322580646,12.52
2024-01-14,Cagliari,Bologna,0.489,0.738,2,1,0.48909,0.738045,17.476190476190474,9.681818181818182
2024-01-14,Fiorentina,Udinese,1.667,1.166,2,2,0.90537,1.16643,3.71875,16.5
2024-01-14,AC Milan,Roma,1.574,1.237,3,1,1.57355,0.475828,15.777777777777779,13.444444444444445
2024-01-15,Atalanta,Frosinone,4.917,0.435,5,0,4.15596,0.434507,13.958333333333334,17.25
2024-01-16,Juventus,Sassuolo,1.232,0.295,3,0,1.23237,0.29509,17.68421052631579,11.217391304347826
2024-01-20,Roma,Verona,1.454,1.096,2,1,1.4542,0.334693,8.590909090909092,16.28
2024-01-20,Udinese,AC Milan,0.813,2.431,2,3,0.813024,2.43121,13.384615384615385,3.625
2024-01-21,Frosinone,Cagliari,2.928,0.599,3,1,2.9278,0.599249,7.7894736842105265,12.65
2024-01-21,Empoli,Monza,1.781,0.869,3,0,1.78103,0.868813,23.25,10.428571428571429
2024-01-21,Salernitana,Genoa,1.154,1.111,1,2,1.1539,0.349484,10.941176470588236,15.8
2024-01-21,Lecce,Juventus,0.493,2.484,0,3,0.493249,2.48407,14.588235294117647,14.142857142857142
2024-01-26,Cagliari,Torino,1.976,2.423,1,2,1.97593,2.42275,9.136363636363637,10.625
2024-01-27,Atalanta,Udinese,1.322,0.617,2,0,1.32201,0.616693,7.6923076923076925,18.933333333333334
2024-01-27,Juventus,Empoli,0.991,0.696,1,1,0.990773,0.696403,22.533333333333335,12.526315789473685
2024-01-27,AC Milan,Bologna,3.601,2.073,2,2,2.07856,1.31148,14.7,16.176470588235293
2024-01-28,Genoa,Lecce,2.085,2.299,2,1,2.08542,1.44592,10.227272727272727,10.473684210526315
2024-01-28,Verona,Frosinone,2.299,1.666,1,1,0.697917,1.66579,11.238095238095237,12.529411764705882
2024-01-28,Monza,Sassuolo,0.419,0.726,1,0,0.419129,0.725542,10.0,20.166666666666668
2024-01-28,Lazio,Napoli,0.414,0.17,0,0,0.414353,0.169707,24.68421052631579,23.9
2024-01-28,Fiorentina,Inter,1.892,0.617,0,1,1.13082,0.617311,14.055555555555555,20.142857142857142
2024-01-29,Salernitana,Roma,1.429,1.488,1,2,1.42906,0.727045,19.65,11.176470588235293
2024-02-02,Lecce,Fiorentina,2.316,1.075,3,2,2.31602,1.07539,11.68421052631579,7.375
2024-02-03,Udinese,Monza,0.781,0.125,0,0,0.780762,0.124799,18.157894736842106,9.416666666666666
2024-02-03,Empoli,Genoa,0.585,0.577,0,0,0.58479,0.577479,16.27777777777778,11.55
2024-02-03,Frosinone,AC Milan,1.067,2.012,2,3,0.305904,2.01173,19.0625,13.5
2024-02-03,Bologna,Sassuolo,0.889,0.899,4,2,0.889471,0.898681,5.666666666666667,24.1875
2024-02-04,Torino,Salernitana,0.743,0.081,0,0,0.742534,0.0814573,6.7,37.25
2024-02-04,Napoli,Verona,1.977,1.185,2,1,1.97716,1.18484,7.555555555555555,17.9
2024-02-04,Atalanta,Lazio,2.88,1.297,3,1,2.11867,0.535262,12.384615384615385,27.692307692307693
2024-02-04,Inter,Juventus,1.643,0.597,1,0,1.64254,0.597312,12.478260869565217,22.2
2024-02-05,Roma,Cagliari,3.359,0.503,4,0,2.59801,0.503174,29.22222222222222,13.08695652173913
2024-02-09,Salernitana,Empoli,0.8,2.15,1,3,0.799924,1.38858,12.058823529411764,15.285714285714286
2024-02-10,Cagliari,Lazio,0.693,1.603,1,3,0.69339,1.60335,26.642857142857142,21.384615384615383
2024-02-10,Roma,Inter,1.009,1.242,2,4,1.00864,1.24183,21.928571428571427,12.681818181818182
2024-02-10,Sassuolo,Torino,0.804,1.111,1,1,0.803849,1.11139,11.379310344827585,11.928571428571429
2024-02-11,Fiorentina,Frosinone,3.178,1.286,5,1,3.17846,1.2861,9.9,18.454545454545453
